$GNGGA,143629.00,4228.21343,N,07503.88460,W,1,07,1.64,440.3,M,-34.1,M,,*7F
$GNGGA,143630.00,4228.21341,N,07503.88458,W,1,07,1.64,440.3,M,-34.1,M,,*7E
$GNGGA,143631.00,4228.21339,N,07503.88457,W,1,08,1.11,440.4,M,-34.1,M,,*75
$GNGGA,143632.00,4228.21342,N,07503.88456,W,1,08,1.11,440.3,M,-34.1,M,,*7C
$GNGGA,143633.00,4228.21343,N,07503.88453,W,1,08,1.11,440.2,M,-34.1,M,,*78
$GNGGA,143634.00,4228.21343,N,07503.88451,W,1,08,1.11,440.1,M,-34.1,M,,*7E
$GNGGA,143635.00,4228.21343,N,07503.88445,W,1,08,1.11,440.0,M,-34.1,M,,*7B
$GNGGA,143636.00,4228.21342,N,07503.88441,W,1,08,1.11,440.0,M,-34.1,M,,*7D
$GNGGA,143637.00,4228.21346,N,07503.88441,W,1,08,1.11,439.9,M,-34.1,M,,*7F
$GNGGA,143638.00,4228.21348,N,07503.88440,W,1,08,1.12,439.8,M,-34.1,M,,*7D
$GNGGA,143639.00,4228.21352,N,07503.88443,W,1,10,0.88,439.7,M,-34.1,M,,*70
$GNGGA,143640.00,4228.21358,N,07503.88446,W,1,10,0.88,439.6,M,-34.1,M,,*70
$GNGGA,143641.00,4228.21366,N,07503.88450,W,1,10,0.88,439.3,M,-34.1,M,,*7E
$GNGGA,143642.00,4228.21374,N,07503.88455,W,1,10,0.88,439.1,M,-34.1,M,,*79
$GNGGA,143643.00,4228.21383,N,07503.88453,W,1,10,0.88,438.8,M,-34.1,M,,*7E
$GNGGA,143644.00,4228.21390,N,07503.88454,W,1,10,0.88,438.6,M,-34.1,M,,*72
$GNGGA,143645.00,4228.21394,N,07503.88454,W,1,10,0.88,438.4,M,-34.1,M,,*75
$GNGGA,143646.00,4228.21395,N,07503.88454,W,1,10,0.88,438.3,M,-34.1,M,,*70
$GNGGA,143647.00,4228.21395,N,07503.88451,W,1,10,0.88,438.2,M,-34.1,M,,*75
$GNGGA,143648.00,4228.21394,N,07503.88446,W,1,10,0.88,438.2,M,-34.1,M,,*7D
$GNGGA,143649.00,4228.21392,N,07503.88444,W,1,11,0.75,438.2,M,-34.1,M,,*7B
$GNGGA,143650.00,4228.21392,N,07503.88444,W,2,11,0.75,438.3,M,-34.1,M,,0000*71
$GNGGA,143651.00,4228.21393,N,07503.88443,W,2,11,0.75,438.3,M,-34.1,M,,0000*76
$GNGGA,143652.00,4228.21393,N,07503.88442,W,2,11,0.75,438.3,M,-34.1,M,,0000*74
$GNGGA,143653.00,4228.21394,N,07503.88440,W,2,11,0.75,438.3,M,-34.1,M,,0000*70
$GNGGA,143654.00,4228.21397,N,07503.88436,W,2,11,0.75,438.3,M,-34.1,M,,0000*75
$GNGGA,143655.00,4228.21402,N,07503.88434,W,2,11,0.75,438.3,M,-34.1,M,,0000*7D
$GNGGA,143656.00,4228.21406,N,07503.88425,W,2,11,0.75,438.3,M,-34.1,M,,0000*7A
$GNGGA,143657.00,4228.21407,N,07503.88411,W,2,11,0.75,438.4,M,-34.1,M,,0000*7A
$GNGGA,143658.00,4228.21407,N,07503.88401,W,2,11,0.75,438.5,M,-34.1,M,,0000*75
$GNGGA,143659.00,4228.21411,N,07503.88396,W,2,11,0.75,438.5,M,-34.1,M,,0000*7A
$GNGGA,143700.00,4228.21411,N,07503.88388,W,2,11,0.75,438.5,M,-34.1,M,,0000*78
$GNGGA,143701.00,4228.21412,N,07503.88382,W,2,11,0.75,438.5,M,-34.1,M,,0000*70
$GNGGA,143702.00,4228.21414,N,07503.88379,W,2,11,0.88,438.5,M,-34.1,M,,0000*73
$GNGGA,143703.00,4228.21419,N,07503.88374,W,2,11,0.75,438.4,M,-34.1,M,,0000*71
$GNGGA,143704.00,4228.21419,N,07503.88368,W,2,11,0.75,438.4,M,-34.1,M,,0000*7B
$GNGGA,143705.00,4228.21420,N,07503.88363,W,2,11,0.75,438.5,M,-34.1,M,,0000*7A
$GNGGA,143706.00,4228.21423,N,07503.88362,W,2,11,0.75,438.4,M,-34.1,M,,0000*7A
$GNGGA,143707.00,4228.21424,N,07503.88358,W,2,11,0.75,438.5,M,-34.1,M,,0000*74
$GNGGA,143708.00,4228.21424,N,07503.88355,W,2,11,0.75,438.5,M,-34.1,M,,0000*76
$GNGGA,143709.00,4228.21426,N,07503.88353,W,2,11,0.75,438.5,M,-34.1,M,,0000*73
$GNGGA,143710.00,4228.21424,N,07503.88350,W,2,11,0.75,438.5,M,-34.1,M,,0000*7A
$GNGGA,143711.00,4228.21423,N,07503.88347,W,2,11,0.75,438.5,M,-34.1,M,,0000*7A
$GNGGA,143712.00,4228.21422,N,07503.88345,W,2,11,0.75,438.4,M,-34.1,M,,0000*7B
$GNGGA,143713.00,4228.21415,N,07503.88333,W,2,11,0.75,438.4,M,-34.1,M,,0000*7F
