$GNRMC,143612.00,A,4228.21259,N,07503.88510,W,0.141,,231218,,,A*74
$GNRMC,143613.00,A,4228.21262,N,07503.88506,W,0.051,,231218,,,A*7A
$GNRMC,143614.00,A,4228.21264,N,07503.88503,W,0.038,,231218,,,A*71
$GNRMC,143615.00,A,4228.21259,N,07503.88504,W,0.085,,231218,,,A*7F
$GNRMC,143616.00,A,4228.21259,N,07503.88510,W,0.067,,231218,,,A*75
$GNRMC,143617.00,A,4228.21258,N,07503.88512,W,0.104,,231218,,,A*73
$GNRMC,143618.00,A,4228.21258,N,07503.88513,W,0.111,,231218,,,A*79
$GNRMC,143619.00,A,4228.21282,N,07503.88490,W,0.028,,231218,,,A*7E
$GNRMC,143620.00,A,4228.21302,N,07503.88473,W,0.209,,231218,,,A*71
$GNRMC,143621.00,A,4228.21312,N,07503.88467,W,0.348,,231218,,,A*70
$GNRMC,143622.00,A,4228.21315,N,07503.88462,W,0.335,,231218,,,A*7B
$GNRMC,143623.00,A,4228.21319,N,07503.88457,W,0.042,,231218,,,A*73
$GNRMC,143624.00,A,4228.21327,N,07503.88456,W,0.087,,231218,,,A*71
$GNRMC,143625.00,A,4228.21332,N,07503.88459,W,0.173,,231218,,,A*71
$GNRMC,143626.00,A,4228.21336,N,07503.88461,W,0.070,,231218,,,A*7F
$GNRMC,143627.00,A,4228.21341,N,07503.88462,W,0.122,,231218,,,A*7B
$GNRMC,143628.00,A,4228.21344,N,07503.88464,W,0.247,,231218,,,A*77
$GNRMC,143629.00,A,4228.21343,N,07503.88460,W,0.388,,231218,,,A*77
$GNRMC,143630.00,A,4228.21341,N,07503.88458,W,0.078,,231218,,,A*7A
$GNRMC,143631.00,A,4228.21339,N,07503.88457,W,0.055,,231218,,,A*74
$GNRMC,143632.00,A,4228.21342,N,07503.88456,W,0.102,,231218,,,A*79
$GNRMC,143633.00,A,4228.21343,N,07503.88453,W,0.034,,231218,,,A*78
$GNRMC,143634.00,A,4228.21343,N,07503.88451,W,0.040,,231218,,,A*7E
$GNRMC,143635.00,A,4228.21343,N,07503.88445,W,0.028,,231218,,,A*74
$GNRMC,143636.00,A,4228.21342,N,07503.88441,W,0.046,,231218,,,A*7A
$GNRMC,143637.00,A,4228.21346,N,07503.88441,W,0.045,,231218,,,A*7C
$GNRMC,143638.00,A,4228.21348,N,07503.88440,W,0.115,,231218,,,A*78
$GNRMC,143639.00,A,4228.21352,N,07503.88443,W,0.043,,231218,,,A*73
$GNRMC,143640.00,A,4228.21358,N,07503.88446,W,0.029,,231218,,,A*7E
$GNRMC,143641.00,A,4228.21366,N,07503.88450,W,0.049,,231218,,,A*73
$GNRMC,143642.00,A,4228.21374,N,07503.88455,W,0.056,,231218,,,A*78
$GNRMC,143643.00,A,4228.21383,N,07503.88453,W,0.016,,231218,,,A*73
$GNRMC,143644.00,A,4228.21390,N,07503.88454,W,0.036,,231218,,,A*73
$GNRMC,143645.00,A,4228.21394,N,07503.88454,W,0.028,,231218,,,A*79
$GNRMC,143646.00,A,4228.21395,N,07503.88454,W,0.033,,231218,,,A*71
$GNRMC,143647.00,A,4228.21395,N,07503.88451,W,0.090,,231218,,,A*7C
$GNRMC,143648.00,A,4228.21394,N,07503.88446,W,0.094,,231218,,,A*70
$GNRMC,143649.00,A,4228.21392,N,07503.88444,W,0.078,,231218,,,A*77
$GNRMC,143650.00,A,4228.21392,N,07503.88444,W,0.069,,231218,,,D*7A
$GNRMC,143651.00,A,4228.21393,N,07503.88443,W,0.015,,231218,,,D*76
$GNRMC,143652.00,A,4228.21393,N,07503.88442,W,0.070,,231218,,,D*77
$GNRMC,143653.00,A,4228.21394,N,07503.88440,W,0.014,,231218,,,D*71
$GNRMC,143654.00,A,4228.21397,N,07503.88436,W,0.035,,231218,,,D*77
$GNRMC,143655.00,A,4228.21402,N,07503.88434,W,0.037,,231218,,,D*7D
$GNRMC,143656.00,A,4228.21406,N,07503.88425,W,0.010,,231218,,,D*7F
$GNRMC,143657.00,A,4228.21407,N,07503.88411,W,0.046,,231218,,,D*7B
$GNRMC,143658.00,A,4228.21407,N,07503.88401,W,0.008,,231218,,,D*7F
$GNRMC,143659.00,A,4228.21411,N,07503.88396,W,0.026,,231218,,,D*7C
$GNRMC,143700.00,A,4228.21411,N,07503.88388,W,0.021,,231218,,,D*79
$GNRMC,143701.00,A,4228.21412,N,07503.88382,W,0.008,,231218,,,D*7A
$GNRMC,143702.00,A,4228.21414,N,07503.88379,W,0.050,,231218,,,D*76
$GNRMC,143703.00,A,4228.21419,N,07503.88374,W,0.045,,231218,,,D*73
$GNRMC,143704.00,A,4228.21419,N,07503.88368,W,0.013,,231218,,,D*7A
$GNRMC,143705.00,A,4228.21420,N,07503.88363,W,0.027,,231218,,,D*7D
$GNRMC,143706.00,A,4228.21423,N,07503.88362,W,0.016,,231218,,,D*7E
$GNRMC,143707.00,A,4228.21424,N,07503.88358,W,0.031,,231218,,,D*74
$GNRMC,143708.00,A,4228.21424,N,07503.88355,W,0.008,,231218,,,D*7C
$GNRMC,143709.00,A,4228.21426,N,07503.88353,W,0.067,,231218,,,D*70
$GNRMC,143710.00,A,4228.21424,N,07503.88350,W,0.084,,231218,,,D*74
$GNRMC,143711.00,A,4228.21423,N,07503.88347,W,0.068,,231218,,,D*76
$GNRMC,143712.00,A,4228.21422,N,07503.88345,W,0.047,,231218,,,D*7B
$GNRMC,143713.00,A,4228.21415,N,07503.88333,W,0.117,,231218,,,D*7B
$GNRMC,143714.00,A,4228.21414,N,07503.88330,W,0.077,,231218,,,D*79
$GNRMC,143715.00,A,4228.21416,N,07503.88325,W,0.123,,231218,,,D*7E
$GNRMC,143716.00,A,4228.21422,N,07503.88318,W,0.182,,231218,,,D*7F
$GNRMC,143717.00,A,4228.21422,N,07503.88318,W,0.078,,231218,,,D*7A
$GNRMC,143718.00,A,4228.21429,N,07503.88325,W,0.026,,231218,,,D*7B
$GNRMC,143719.00,A,4228.21431,N,07503.88328,W,0.016,,231218,,,D*7D
$GNRMC,143720.00,A,4228.21433,N,07503.88332,W,0.041,,231218,,,D*7C
$GNRMC,143721.00,A,4228.21440,N,07503.88339,W,0.052,,231218,,,D*70
$GNRMC,143722.00,A,4228.21444,N,07503.88342,W,0.036,,231218,,,D*79
$GNRMC,143723.00,A,4228.21446,N,07503.88346,W,0.180,,231218,,,D*72
$GNRMC,143724.00,A,4228.21451,N,07503.88351,W,0.020,,231218,,,D*7E
$GNRMC,143725.00,A,4228.21456,N,07503.88355,W,0.026,,231218,,,D*7A
$GNRMC,143726.00,A,4228.21459,N,07503.88354,W,0.048,,231218,,,D*7F
$GNRMC,143727.00,A,4228.21461,N,07503.88354,W,0.093,,231218,,,D*73
$GNRMC,143728.00,A,4228.21463,N,07503.88354,W,0.070,,231218,,,D*73
$GNRMC,143729.00,A,4228.21465,N,07503.88353,W,0.013,,231218,,,D*76
$GNRMC,143730.00,A,4228.21468,N,07503.88354,W,0.035,,231218,,,D*70
$GNRMC,143731.00,A,4228.21471,N,07503.88361,W,0.020,,231218,,,D*7B
$GNRMC,143732.00,A,4228.21472,N,07503.88363,W,0.115,,231218,,,D*7E
$GNRMC,143733.00,A,4228.21472,N,07503.88363,W,0.030,,231218,,,D*79
$GNRMC,143734.00,A,4228.21474,N,07503.88364,W,0.100,,231218,,,D*7D
$GNRMC,143735.00,A,4228.21476,N,07503.88367,W,0.034,,231218,,,D*7B
$GNRMC,143736.00,A,4228.21476,N,07503.88365,W,0.012,,231218,,,D*7E
$GNRMC,143737.00,A,4228.21474,N,07503.88365,W,0.041,,231218,,,D*7B
$GNRMC,143738.00,A,4228.21474,N,07503.88364,W,0.037,,231218,,,D*74
$GNRMC,143739.00,A,4228.21474,N,07503.88365,W,0.037,,231218,,,D*74
$GNRMC,143740.00,A,4228.21476,N,07503.88366,W,0.034,,231218,,,D*78
$GNRMC,143741.00,A,4228.21480,N,07503.88369,W,0.074,,231218,,,D*7B
$GNRMC,143742.00,A,4228.21482,N,07503.88371,W,0.138,,231218,,,D*7A
$GNRMC,143743.00,A,4228.21482,N,07503.88373,W,0.091,,231218,,,D*7B
$GNRMC,143744.00,A,4228.21485,N,07503.88378,W,0.032,,231218,,,D*79
$GNRMC,143745.00,A,4228.21486,N,07503.88377,W,0.028,,231218,,,D*7F
$GNRMC,143746.00,A,4228.21485,N,07503.88378,W,0.030,,231218,,,D*79
$GNRMC,143747.00,A,4228.21484,N,07503.88379,W,0.016,,231218,,,D*7C
$GNRMC,143748.00,A,4228.21483,N,07503.88379,W,0.013,,231218,,,D*71
$GNRMC,143749.00,A,4228.21482,N,07503.88379,W,0.058,,231218,,,D*7E
$GNRMC,143750.00,A,4228.21479,N,07503.88375,W,0.077,,231218,,,D*73
$GNRMC,143751.00,A,4228.21479,N,07503.88378,W,0.023,,231218,,,D*7E
$GNRMC,143752.00,A,4228.21476,N,07503.88380,W,0.157,,231218,,,D*77
$GNRMC,143753.00,A,4228.21476,N,07503.88380,W,0.017,,231218,,,D*73
$GNRMC,143754.00,A,4228.21477,N,07503.88382,W,0.060,,231218,,,D*77
$GNRMC,143755.00,A,4228.21477,N,07503.88384,W,0.049,,231218,,,D*7B
$GNRMC,143756.00,A,4228.21476,N,07503.88388,W,0.068,,231218,,,D*76
$GNRMC,143757.00,A,4228.21476,N,07503.88390,W,0.015,,231218,,,D*74
$GNRMC,143758.00,A,4228.21477,N,07503.88397,W,0.068,,231218,,,D*77
$GNRMC,143759.00,A,4228.21477,N,07503.88399,W,0.038,,231218,,,D*7D
$GNRMC,143800.00,A,4228.21478,N,07503.88401,W,0.026,,231218,,,D*78
$GNRMC,143801.00,A,4228.21479,N,07503.88403,W,0.066,,231218,,,D*7E
$GNRMC,143802.00,A,4228.21478,N,07503.88400,W,0.108,,231218,,,D*76
$GNRMC,143803.00,A,4228.21476,N,07503.88397,W,0.052,,231218,,,D*7E
$GNRMC,143804.00,A,4228.21477,N,07503.88400,W,0.027,,231218,,,D*73
$GNRMC,143805.00,A,4228.21478,N,07503.88400,W,0.018,,231218,,,D*71
$GNRMC,143806.00,A,4228.21478,N,07503.88403,W,0.012,,231218,,,D*7B
$GNRMC,143807.00,A,4228.21477,N,07503.88401,W,0.057,,231218,,,D*76
$GNRMC,143808.00,A,4228.21477,N,07503.88398,W,0.039,,231218,,,D*76
$GNRMC,143809.00,A,4228.21477,N,07503.88396,W,0.046,,231218,,,D*71
$GNRMC,143810.00,A,4228.21476,N,07503.88399,W,0.065,,231218,,,D*76
$GNRMC,143811.00,A,4228.21474,N,07503.88406,W,0.036,,231218,,,D*72
$GNRMC,143812.00,A,4228.21473,N,07503.88413,W,0.061,,231218,,,D*70
$GNRMC,143813.00,A,4228.21474,N,07503.88424,W,0.052,,231218,,,D*72
$GNRMC,143814.00,A,4228.21473,N,07503.88425,W,0.034,,231218,,,D*73
$GNRMC,143815.00,A,4228.21474,N,07503.88425,W,0.032,,231218,,,D*73
$GNRMC,143816.00,A,4228.21475,N,07503.88423,W,0.012,,231218,,,D*75
$GNRMC,143817.00,A,4228.21476,N,07503.88423,W,0.085,,231218,,,D*79
$GNRMC,143818.00,A,4228.21476,N,07503.88422,W,0.034,,231218,,,D*7D
$GNRMC,143819.00,A,4228.21456,N,07503.88399,W,1.244,123.75,231218,,,D*61
$GNRMC,143820.00,A,4228.21469,N,07503.88385,W,0.987,,231218,,,D*73
$GNRMC,143821.00,A,4228.21481,N,07503.88369,W,0.407,,231218,,,D*73
$GNRMC,143822.00,A,4228.21479,N,07503.88368,W,0.244,,231218,,,D*77
$GNRMC,143823.00,A,4228.21465,N,07503.88384,W,0.326,,231218,,,D*7C
$GNRMC,143824.00,A,4228.21464,N,07503.88389,W,0.120,,231218,,,D*73
$GNRMC,143825.00,A,4228.21457,N,07503.88379,W,0.043,,231218,,,D*79
$GNRMC,143826.00,A,4228.21449,N,07503.88381,W,0.293,,231218,,,D*7D
$GNRMC,143827.00,A,4228.21450,N,07503.88383,W,0.032,,231218,,,D*7F
$GNRMC,143828.00,A,4228.21453,N,07503.88382,W,0.130,,231218,,,D*71
$GNRMC,143829.00,A,4228.21454,N,07503.88383,W,0.050,,231218,,,D*71
$GNRMC,143830.00,A,4228.21453,N,07503.88386,W,0.020,,231218,,,D*7C
$GNRMC,143831.00,A,4228.21456,N,07503.88398,W,0.065,,231218,,,D*76
$GNRMC,143832.00,A,4228.21472,N,07503.88394,W,0.029,,231218,,,D*77
$GNRMC,143833.00,A,4228.21481,N,07503.88397,W,0.342,,231218,,,D*77
$GNRMC,143834.00,A,4228.21482,N,07503.88397,W,0.145,,231218,,,D*76
$GNRMC,143835.00,A,4228.21485,N,07503.88395,W,0.110,,231218,,,A*77
$GNRMC,143836.00,A,4228.21487,N,07503.88392,W,0.203,,231218,,,A*70
$GNRMC,143837.00,A,4228.21480,N,07503.88401,W,0.138,,231218,,,A*70
$GNRMC,143838.00,A,4228.21472,N,07503.88411,W,0.230,,231218,,,A*78
$GNRMC,143839.00,A,4228.21466,N,07503.88412,W,0.389,,231218,,,A*7C
$GNRMC,143840.00,A,4228.21451,N,07503.88421,W,0.080,,231218,,,A*7C
$GNRMC,143841.00,A,4228.21448,N,07503.88422,W,0.104,,231218,,,A*7B
$GNRMC,143842.00,A,4228.21450,N,07503.88424,W,0.166,,231218,,,A*73
$GNRMC,143843.00,A,4228.21437,N,07503.88422,W,0.013,,231218,,,A*76
$GNRMC,143844.00,A,4228.21423,N,07503.88417,W,0.088,,231218,,,A*70
$GNRMC,143845.00,A,4228.21418,N,07503.88421,W,0.103,,231218,,,A*7E
$GNRMC,143846.00,A,4228.21412,N,07503.88423,W,0.079,,231218,,,A*79
$GNRMC,143847.00,A,4228.21409,N,07503.88427,W,0.123,,231218,,,A*78
$GNRMC,143848.00,A,4228.21404,N,07503.88427,W,0.031,,231218,,,A*78
$GNRMC,143849.00,A,4228.21402,N,07503.88428,W,0.067,,231218,,,A*73
$GNRMC,143850.00,A,4228.21404,N,07503.88426,W,0.090,,231218,,,A*7B
$GNRMC,143851.00,A,4228.21401,N,07503.88424,W,0.095,,231218,,,A*78
$GNRMC,143852.00,A,4228.21402,N,07503.88426,W,0.044,,231218,,,A*76
$GNRMC,143853.00,A,4228.21406,N,07503.88429,W,0.115,,231218,,,A*79
$GNRMC,143854.00,A,4228.21410,N,07503.88431,W,0.238,,231218,,,A*7C
$GNRMC,143855.00,A,4228.21407,N,07503.88426,W,0.067,,231218,,,A*75
$GNRMC,143856.00,A,4228.21403,N,07503.88426,W,0.031,,231218,,,A*71
$GNRMC,143857.00,A,4228.21401,N,07503.88423,W,0.087,,231218,,,A*7A
$GNRMC,143858.00,A,4228.21401,N,07503.88421,W,0.028,,231218,,,A*72
$GNRMC,143859.00,A,4228.21411,N,07503.88422,W,0.180,,231218,,,D*77
$GNRMC,143900.00,A,4228.21416,N,07503.88420,W,0.119,,231218,,,D*7F
$GNRMC,143901.00,A,4228.21420,N,07503.88416,W,0.149,,231218,,,D*7B
$GNRMC,143902.00,A,4228.21425,N,07503.88406,W,0.135,,231218,,,D*77
$GNRMC,143903.00,A,4228.21419,N,07503.88396,W,0.138,,231218,,,D*7A
$GNRMC,143904.00,A,4228.21420,N,07503.88396,W,0.225,,231218,,,D*78
$GNRMC,143905.00,A,4228.21422,N,07503.88395,W,0.278,,231218,,,D*70
$GNRMC,143906.00,A,4228.21428,N,07503.88399,W,0.213,,231218,,,D*78
$GNRMC,143907.00,A,4228.21431,N,07503.88400,W,0.157,,231218,,,D*75
$GNRMC,143908.00,A,4228.21431,N,07503.88395,W,0.163,,231218,,,D*76
$GNRMC,143909.00,A,4228.21432,N,07503.88393,W,0.154,,231218,,,D*76
$GNRMC,143910.00,A,4228.21434,N,07503.88390,W,0.134,,231218,,,D*7D
$GNRMC,143911.00,A,4228.21432,N,07503.88388,W,0.084,,231218,,,D*79
$GNRMC,143912.00,A,4228.21428,N,07503.88383,W,0.102,,231218,,,D*75
$GNRMC,143913.00,A,4228.21438,N,07503.88407,W,1.187,235.22,231218,,,D*68
$GNRMC,143914.00,A,4228.21448,N,07503.88495,W,3.108,271.42,231218,,,D*60
$GNRMC,143915.00,A,4228.21429,N,07503.88632,W,4.034,262.57,231218,,,D*66
$GNRMC,143916.00,A,4228.21361,N,07503.88709,W,3.216,249.89,231218,,,D*68
$GNRMC,143917.00,A,4228.21320,N,07503.88772,W,1.887,232.69,231218,,,D*62
$GNRMC,143918.00,A,4228.21312,N,07503.88790,W,0.025,,231218,,,D*73
$GNRMC,143919.00,A,4228.21309,N,07503.88798,W,0.316,,231218,,,D*73
$GNRMC,143920.00,A,4228.21355,N,07503.88811,W,2.264,319.08,231218,,,D*65
$GNRMC,143921.00,A,4228.21501,N,07503.88849,W,6.524,346.12,231218,,,D*68
$GNRMC,143922.00,A,4228.21718,N,07503.88904,W,8.673,347.93,231218,,,D*6E
$GNRMC,143923.00,A,4228.21950,N,07503.88964,W,8.432,348.89,231218,,,D*68
$GNRMC,143924.00,A,4228.22158,N,07503.88990,W,7.229,355.63,231218,,,D*6C
$GNRMC,143925.00,A,4228.22317,N,07503.88952,W,5.550,9.96,231218,,,D*61
$GNRMC,143926.00,A,4228.22432,N,07503.88845,W,5.011,23.05,231218,,,D*57
$GNRMC,143927.00,A,4228.22506,N,07503.88689,W,5.179,43.92,231218,,,D*59
$GNRMC,143928.00,A,4228.22536,N,07503.88523,W,4.377,67.05,231218,,,D*53
$GNRMC,143929.00,A,4228.22555,N,07503.88397,W,2.958,73.15,231218,,,A*5E
$GNRMC,143930.00,A,4228.22571,N,07503.88270,W,3.633,76.04,231218,,,A*5E
$GNRMC,143931.00,A,4228.22624,N,07503.88100,W,5.442,65.43,231218,,,A*5B
$GNRMC,143932.00,A,4228.22757,N,07503.87960,W,6.643,46.31,231218,,,A*58
$GNRMC,143933.00,A,4228.22942,N,07503.87851,W,7.703,21.11,231218,,,A*57
$GNRMC,143934.00,A,4228.23195,N,07503.87804,W,9.536,6.92,231218,,,A*67
$GNRMC,143935.00,A,4228.23493,N,07503.87769,W,11.040,6.36,231218,,,A*52
$GNRMC,143936.00,A,4228.23819,N,07503.87688,W,12.096,12.40,231218,,,A*6D
$GNRMC,143937.00,A,4228.24152,N,07503.87525,W,13.093,21.29,231218,,,A*62
$GNRMC,143938.00,A,4228.24462,N,07503.87296,W,12.598,30.93,231218,,,A*6A
$GNRMC,143939.00,A,4228.24765,N,07503.86997,W,13.757,37.70,231218,,,A*6E
$GNRMC,143940.00,A,4228.25048,N,07503.86638,W,14.063,44.68,231218,,,A*69
$GNRMC,143941.00,A,4228.25300,N,07503.86228,W,14.212,51.92,231218,,,A*67
$GNRMC,143942.00,A,4228.25508,N,07503.85770,W,14.385,60.30,231218,,,A*64
$GNRMC,143943.00,A,4228.25667,N,07503.85267,W,14.621,69.32,231218,,,A*6C
$GNRMC,143944.00,A,4228.25774,N,07503.84730,W,14.861,77.20,231218,,,A*68
$GNRMC,143945.00,A,4228.25840,N,07503.84158,W,15.521,82.11,231218,,,A*69
$GNRMC,143946.00,A,4228.25902,N,07503.83556,W,16.438,82.00,231218,,,A*6A
$GNRMC,143947.00,A,4228.25957,N,07503.82910,W,17.572,82.68,231218,,,A*64
$GNRMC,143948.00,A,4228.26020,N,07503.82245,W,18.114,83.13,231218,,,A*6C
$GNRMC,143949.00,A,4228.26079,N,07503.81559,W,18.382,83.08,231218,,,A*6F
$GNRMC,143950.00,A,4228.26124,N,07503.80870,W,18.078,83.27,231218,,,A*62
$GNRMC,143951.00,A,4228.26184,N,07503.80181,W,18.483,83.28,231218,,,A*61
$GNRMC,143952.00,A,4228.26247,N,07503.79482,W,18.766,83.33,231218,,,A*6C
$GNRMC,143953.00,A,4228.26319,N,07503.78785,W,18.646,82.84,231218,,,A*6C
$GNRMC,143954.00,A,4228.26374,N,07503.78099,W,17.967,83.86,231218,,,A*6A
$GNRMC,143955.00,A,4228.26390,N,07503.77455,W,16.785,89.49,231218,,,A*60
$GNRMC,143956.00,A,4228.26348,N,07503.76855,W,15.690,97.87,231218,,,A*60
$GNRMC,143957.00,A,4228.26235,N,07503.76300,W,15.441,109.10,231218,,,A*57
$GNRMC,143958.00,A,4228.26031,N,07503.75764,W,16.213,119.52,231218,,,A*5E
$GNRMC,143959.00,A,4228.25750,N,07503.75232,W,17.631,127.92,231218,,,A*5E
$GNRMC,144000.00,A,4228.25395,N,07503.74766,W,18.099,139.70,231218,,,A*5C
$GNRMC,144001.00,A,4228.24984,N,07503.74397,W,18.074,150.97,231218,,,A*59
$GNRMC,144002.00,A,4228.24525,N,07503.74070,W,18.563,154.31,231218,,,A*5C
$GNRMC,144003.00,A,4228.24055,N,07503.73762,W,18.625,154.38,231218,,,A*54
$GNRMC,144004.00,A,4228.23588,N,07503.73449,W,18.694,154.41,231218,,,A*5F
$GNRMC,144005.00,A,4228.23138,N,07503.73137,W,17.685,152.39,231218,,,A*5B
$GNRMC,144006.00,A,4228.22743,N,07503.72786,W,16.449,144.29,231218,,,A*5B
$GNRMC,144007.00,A,4228.22417,N,07503.72366,W,16.043,133.52,231218,,,A*50
$GNRMC,144008.00,A,4228.22147,N,07503.71853,W,16.874,121.63,231218,,,A*5C
$GNRMC,144009.00,A,4228.21935,N,07503.71251,W,18.158,113.37,231218,,,A*52
$GNRMC,144010.00,A,4228.21787,N,07503.70576,W,19.056,103.43,231218,,,A*52
$GNRMC,144011.00,A,4228.21726,N,07503.69852,W,19.640,93.65,231218,,,A*66
$GNRMC,144012.00,A,4228.21744,N,07503.69086,W,20.912,86.39,231218,,,A*6F
$GNRMC,144013.00,A,4228.21799,N,07503.68289,W,21.720,84.45,231218,,,A*65
$GNRMC,144014.00,A,4228.21865,N,07503.67450,W,22.611,83.37,231218,,,A*61
$GNRMC,144015.00,A,4228.21943,N,07503.66588,W,23.193,82.18,231218,,,A*60
$GNRMC,144016.00,A,4228.22032,N,07503.65708,W,23.802,81.57,231218,,,A*6F
$GNRMC,144017.00,A,4228.22110,N,07503.64789,W,24.619,84.17,231218,,,A*65
$GNRMC,144018.00,A,4228.22180,N,07503.63860,W,24.603,84.28,231218,,,A*6B
$GNRMC,144019.00,A,4228.22239,N,07503.62949,W,24.184,84.53,231218,,,A*64
$GNRMC,144020.00,A,4228.22301,N,07503.62044,W,24.217,84.35,231218,,,A*69
$GNRMC,144021.00,A,4228.22365,N,07503.61113,W,24.508,83.79,231218,,,A*6C
$GNRMC,144022.00,A,4228.22438,N,07503.60212,W,23.870,82.98,231218,,,A*68
$GNRMC,144023.00,A,4228.22526,N,07503.59375,W,21.841,80.93,231218,,,A*64
$GNRMC,144024.00,A,4228.22629,N,07503.58563,W,21.775,78.93,231218,,,A*60
$GNRMC,144025.00,A,4228.22747,N,07503.57747,W,22.125,78.04,231218,,,A*6D
$GNRMC,144026.00,A,4228.22890,N,07503.56931,W,22.371,75.63,231218,,,A*6A
$GNRMC,144027.00,A,4228.23059,N,07503.56105,W,22.880,74.79,231218,,,A*67
$GNRMC,144028.00,A,4228.23227,N,07503.55257,W,23.480,74.66,231218,,,A*67
$GNRMC,144029.00,A,4228.23408,N,07503.54404,W,23.710,73.80,231218,,,A*69
$GNRMC,144030.00,A,4228.23582,N,07503.53546,W,23.840,75.72,231218,,,A*63
$GNRMC,144031.00,A,4228.23762,N,07503.52708,W,22.738,72.74,231218,,,A*67
$GNRMC,144032.00,A,4228.23922,N,07503.51905,W,22.201,76.11,231218,,,A*66
$GNRMC,144033.00,A,4228.24085,N,07503.51082,W,22.897,74.59,231218,,,A*69
$GNRMC,144034.00,A,4228.24263,N,07503.50246,W,22.781,73.53,231218,,,A*6A
$GNRMC,144035.00,A,4228.24427,N,07503.49456,W,21.252,74.13,231218,,,A*69
$GNRMC,144036.00,A,4228.24594,N,07503.48702,W,20.483,72.15,231218,,,A*6B
$GNRMC,144037.00,A,4228.24808,N,07503.48023,W,19.654,64.66,231218,,,A*67
$GNRMC,144038.00,A,4228.25119,N,07503.47372,W,20.936,54.43,231218,,,A*6D
$GNRMC,144039.00,A,4228.25520,N,07503.46776,W,21.475,44.22,231218,,,A*6E
$GNRMC,144040.00,A,4228.25931,N,07503.46222,W,21.016,42.26,231218,,,A*6B
$GNRMC,144041.00,A,4228.26387,N,07503.45656,W,21.829,39.09,231218,,,A*6F
$GNRMC,144042.00,A,4228.26915,N,07503.45121,W,22.849,36.54,231218,,,A*68
$GNRMC,144043.00,A,4228.27431,N,07503.44600,W,22.770,37.39,231218,,,A*69
$GNRMC,144044.00,A,4228.27954,N,07503.44092,W,22.981,35.81,231218,,,A*6C
$GNRMC,144045.00,A,4228.28489,N,07503.43574,W,23.263,35.90,231218,,,A*63
